,조사연도,가구고유번호,수도권여부,가구주_성별코드,가구원수,노인가구코드,조손가구코드,한부모가구코드,다문화가구코드,장애인가구코드,교육정도_통합코드,동거코드,산업대분류코드,직업대분류코드,만연령,종사상지위코드,혼인상태코드,입주형태통합코드,전용면적규모코드,주택종류통합코드,부채보유여부,자산금액,부채금액,근로소득,사업소득,재산소득
4147,2016,216201381,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,C,7,56,고용원이 있는 자영업자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,87090,17600,210,5200,100
4148,2016,216202131,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,G,5,42,고용원이 있는 자영업자,배우자있음,전세,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,69555,15000,0,7200,0
4149,2016,216202141,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,C,2,47,상용근로자,배우자있음,전세,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,71620,26000,9500,0,0
4150,2016,216202171,수도권,여자,2,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,중학교 졸업,같이 살고 있음,0,0,73,"기타(무직자, 가사, 학생 등)",배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,연립 및 다세대,부채 미보유,20500,0,0,0,0
4151,2016,216202181,수도권,여자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,M,3,42,상용근로자,미혼,자기집,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 보유,22996,1100,3400,0,0
4152,2016,216202321,수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,A,6,66,고용원이 없는 자영업자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,단독주택,부채 보유,171950,37400,0,1800,0
4153,2016,216202331,수도권,여자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,초등학교 졸업,같이 살고 있음,A,6,66,임시.일용근로자,배우자있음,월세,49.6㎡ 미만,단독주택,부채 미보유,2400,0,720,0,0
4154,2016,216203101,수도권,남자,5,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,J,2,59,상용근로자,배우자있음,월세,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 보유,236525,55000,21000,0,5040
4155,2016,216203131,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,J,2,43,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,68323,17820,6000,0,0
4156,2016,216203151,수도권,여자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,1인 가구,0,0,71,"기타(무직자, 가사, 학생 등)",사별,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,145340,4000,0,0,2280
4157,2016,216203351,수도권,남자,5,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,C,8,41,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,32981,5726,9688,0,0
4158,2016,216203391,수도권,남자,5,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,C,2,44,상용근로자,배우자있음,전세,132.2㎡ 이상,아파트,부채 보유,61908,25600,7800,0,0
4159,2016,216204111,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,따로 살고 있음(직장),M,2,49,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,86091,36765,6000,0,0
4160,2016,216204121,수도권,남자,5,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,중학교 졸업,같이 살고 있음,A,6,78,고용원이 없는 자영업자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,단독주택,부채 보유,170206,7407,4920,1000,360
4161,2016,216204141,수도권,여자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,1인 가구,0,0,67,"기타(무직자, 가사, 학생 등)",사별,전세,49.6㎡ 미만,단독주택,부채 미보유,2520,0,0,0,0
4162,2016,216204151,수도권,남자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,중학교 졸업,1인 가구,0,0,82,"기타(무직자, 가사, 학생 등)",사별,자기집,49.6㎡ ~ 86.0㎡ 미만,단독주택,부채 보유,114400,25000,0,0,2760
4163,2016,216204181,비수도권,남자,1,그 외 가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,중학교 졸업,1인 가구,0,0,39,"기타(무직자, 가사, 학생 등)",미혼,월세,49.6㎡ ~ 86.0㎡ 미만,단독주택,부채 미보유,47,0,0,0,0
4164,2016,216500161,수도권,남자,2,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,같이 살고 있음,N,9,71,임시.일용근로자,배우자있음,기타,49.6㎡ 미만,단독주택,부채 미보유,914,0,1440,0,0
4165,2016,216500171,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,Q,2,37,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 보유,12496,30,900,0,0
4166,2016,216500181,수도권,남자,2,노인가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,초등학교 졸업,같이 살고 있음,0,0,77,"기타(무직자, 가사, 학생 등)",배우자있음,전세,49.6㎡ ~ 86.0㎡ 미만,단독주택,부채 보유,34690,5000,0,0,600
4167,2016,216500191,수도권,여자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,중학교 졸업,1인 가구,0,0,80,"기타(무직자, 가사, 학생 등)",사별,자기집,132.2㎡ 이상,단독주택,부채 보유,73359,3500,0,0,238
4168,2016,216502301,수도권,남자,2,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,같이 살고 있음,0,0,80,"기타(무직자, 가사, 학생 등)",배우자있음,전세,49.6㎡ 미만,단독주택,부채 미보유,2120,0,0,0,0
4169,2016,216502321,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,중학교 졸업,같이 살고 있음,F,7,60,상용근로자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 보유,54524,7000,7700,0,360
4170,2016,216502331,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,G,5,47,고용원이 없는 자영업자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 보유,72640,47980,0,7000,0
4171,2016,216502341,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,M,2,40,상용근로자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 보유,51307,20000,4900,0,0
4172,2016,216502351,수도권,남자,5,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,S,7,49,고용원이 없는 자영업자,배우자있음,월세,49.6㎡ ~ 86.0㎡ 미만,단독주택,부채 미보유,46845,0,0,10000,0
4173,2016,216502361,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,고등학교 졸업,같이 살고 있음,I,9,59,고용원이 없는 자영업자,배우자있음,전세,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 보유,30229,8600,0,4500,0
4174,2016,216502371,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,N,7,56,임시.일용근로자,배우자있음,자기집,132.2㎡ 이상,단독주택,부채 보유,87880,25000,6720,0,1560
4175,2016,216502381,수도권,여자,6,그 외 가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,고등학교 졸업,같이 살고 있음,N,5,55,상용근로자,이혼,월세,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,5600,5050,4100,0,0
4176,2016,216503301,수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,N,8,59,상용근로자,배우자있음,월세,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 보유,134180,28500,3000,0,600
4177,2016,216503321,수도권,남자,1,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,1인 가구,C,8,25,상용근로자,미혼,기타,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 미보유,4351,0,5000,0,0
4178,2016,216600101,수도권,남자,1,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,1인 가구,J,2,44,상용근로자,이혼,월세,49.6㎡ 미만,기타,부채 보유,6702,580,3960,0,0
4179,2016,216600111,수도권,여자,1,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,1인 가구,M,2,36,상용근로자,미혼,월세,49.6㎡ 미만,기타,부채 보유,16520,8000,4000,0,0
4180,2016,216600121,수도권,남자,1,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,1인 가구,C,2,31,상용근로자,미혼,월세,49.6㎡ 미만,단독주택,부채 미보유,1900,0,2400,0,0
4181,2016,216600151,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,G,3,49,상용근로자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 보유,32997,17000,3000,0,0
4182,2016,216600171,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,C,1,55,상용근로자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 보유,49352,2800,3600,3000,0
4183,2016,216600181,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,C,3,38,상용근로자,배우자있음,전세,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,26250,5000,6500,0,0
4184,2016,216600191,수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,N,8,37,상용근로자,배우자있음,전세,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 미보유,35710,0,7000,0,0
4185,2016,216600301,수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,P,2,62,상용근로자,배우자있음,자기집,132.2㎡ 이상,아파트,부채 보유,73430,1050,8640,0,540
4186,2016,216600311,수도권,남자,6,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,L,3,43,상용근로자,배우자있음,자기집,132.2㎡ 이상,아파트,부채 보유,89088,48100,4800,0,0
4187,2016,216600321,수도권,남자,2,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,중학교 졸업,같이 살고 있음,N,9,73,임시.일용근로자,배우자있음,전세,49.6㎡ 미만,단독주택,부채 보유,5640,2600,800,0,0
4188,2016,216600341,수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,L,8,68,상용근로자,사별,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,44100,3200,6240,0,0
4189,2016,216600361,수도권,여자,5,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,0,0,61,"기타(무직자, 가사, 학생 등)",배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,아파트,부채 미보유,191980,0,4500,0,0
4190,2016,216600371,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,M,2,37,상용근로자,배우자있음,전세,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 미보유,54022,0,6000,0,0
4191,2016,216600381,수도권,여자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,같이 살고 있음,0,0,82,"기타(무직자, 가사, 학생 등)",사별,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 미보유,9170,0,1200,0,0
4192,2016,217200101,수도권,여자,3,그 외 가구,그 외 가구,한부모 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,J,3,47,상용근로자,이혼,월세,49.6㎡ 미만,단독주택,부채 미보유,2100,0,2600,0,0
4193,2016,217200171,수도권,남자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,중학교 졸업,1인 가구,0,0,70,"기타(무직자, 가사, 학생 등)",이혼,월세,49.6㎡ 미만,단독주택,부채 미보유,1,0,0,0,0
4194,2016,217200231,비수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,고등학교 졸업,같이 살고 있음,0,0,56,"기타(무직자, 가사, 학생 등)",이혼,전세,49.6㎡ 미만,아파트,부채 보유,5003,250,0,0,0
4195,2016,217200261,비수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,O,4,52,상용근로자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,64510,10400,5400,0,0
4196,2016,217200281,비수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,I,5,43,고용원이 없는 자영업자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,119310,48200,0,12000,0
4197,2016,217200301,수도권,남자,3,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,G,3,35,상용근로자,배우자있음,기타,49.6㎡ ~ 86.0㎡ 미만,기타,부채 보유,4110,1500,7900,0,0
4198,2016,217200311,수도권,남자,2,노인가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,고등학교 졸업,같이 살고 있음,M,3,77,고용원이 없는 자영업자,배우자있음,자기집,132.2㎡ 이상,아파트,부채 보유,305500,6000,0,3600,8800
4199,2016,217201101,수도권,남자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,중학교 졸업,같이 살고 있음,H,8,56,고용원이 없는 자영업자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,39886,12900,0,3300,0
4200,2016,217201121,수도권,여자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,1인 가구,0,0,80,"기타(무직자, 가사, 학생 등)",사별,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 미보유,21300,0,0,0,0
4201,2016,217201151,수도권,남자,5,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,G,9,46,임시.일용근로자,배우자있음,월세,49.6㎡ 미만,연립 및 다세대,부채 미보유,5654,0,3960,0,0
4202,2016,217201161,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,F,7,36,상용근로자,배우자있음,기타,49.6㎡ 미만,연립 및 다세대,부채 보유,3159,1000,3200,0,0
4203,2016,217201171,수도권,여자,2,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,대학졸업 이상,같이 살고 있음,P,2,39,"기타 종사자(실적급의 보험설계사, 대리 운전기사, 학습지 방문 교사 등)",미혼,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 미보유,27000,0,0,3000,0
4204,2016,217201301,수도권,남자,1,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,초등학교 졸업,1인 가구,0,0,80,"기타(무직자, 가사, 학생 등)",사별,전세,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 미보유,7100,0,0,0,0
4205,2016,217201311,수도권,남자,1,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,1인 가구,H,8,49,고용원이 없는 자영업자,사별,월세,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 보유,2560,8300,0,2400,0
4206,2016,217201341,수도권,남자,2,노인가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,A,6,78,고용원이 없는 자영업자,배우자있음,자기집,86.0㎡ ~ 132.2㎡ 미만,단독주택,부채 미보유,172930,0,0,2500,60
4207,2016,217201351,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,중학교 졸업,같이 살고 있음,A,6,51,상용근로자,사별,자기집,49.6㎡ ~ 86.0㎡ 미만,단독주택,부채 보유,23151,2000,5200,0,0
4208,2016,217201391,수도권,남자,5,그 외 가구,그 외 가구,그 외 가구,그 외 가구,장애인가구,고등학교 졸업,같이 살고 있음,0,0,46,"기타(무직자, 가사, 학생 등)",배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,연립 및 다세대,부채 보유,12811,130,300,2400,0
4209,2016,217202101,수도권,남자,4,그 외 가구,그 외 가구,그 외 가구,그 외 가구,그 외 가구,고등학교 졸업,같이 살고 있음,C,3,44,고용원이 있는 자영업자,배우자있음,자기집,49.6㎡ ~ 86.0㎡ 미만,아파트,부채 보유,39373,18000,360,4800,0
